"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","water","N","P","NH3N","HWsum"
"929","4","0","0","0","0","1","0","1","1","0","0","0",3903.320472,7.564535843,22079,142.6420358,7.268224664,76.871869,704.103
"930","4","0","0","0","0","1","0","1","1","0","0","0",8485.420014,7.564535843,27486,177.57412,9.048164461,124.182857,704.673
"1053","4","0","0","0","0","0","0","1","0","0","0","0",287.854994,7.564535843,5692,36.77333519,1.873759445,11.11582556,705.58
"639","4","0","0","0","0","0","1","1","0","0","1","0",11355.39,8.104333333,208949.465,825.09,18.1,43.47,708.76
"1434","4","0","0","0","0","0","1","1","0","1","1","1",5207.64,7.913548387,49970.6,322.8365467,16.4499093,97.58687149,712.3
"1840","4","0","0","0","0","1","1","0","1","0","0","0",1737.124,7.736913268,21323.647,137.7620553,7.019568688,41.64264587,718.527
"640","4","0","0","0","0","0","1","1","0","0","1","0",11597.13,8.157096774,301102.35,420.794,30.14,61.354,720.6705
"1062","4","0","0","0","0","0","0","1","0","0","0","0",349.714345,7.564535843,8144,52.61455408,2.680937618,15.90430136,720.77
"2831","4","0","0","0","0","0","0","0","1","0","1","1",1663.78,8.005333333,26830,173.3360125,8.832214672,10.42,723.521
"23110","4","0","0","0","0","1","1","1","0","1","0","0",452.856307,7.497419355,18146,80.369595,0.889852,20.06233,730.583
"1521","4","0","0","0","0","0","1","0","1","1","1","1",2023.489519,7.564535843,25106.432,162.2008502,8.264830305,49.0299927,734.274
"5691","4","0","0","0","0","1","1","1","1","1","1","1",1963.945,7.711333333,55572.806,359.0297651,18.2941093,3.039,736.056
"641","4","0","0","0","0","0","1","1","0","0","1","0",26650.837,7.927419355,284889.078,581.983,54.631,46.757,738.28
"3461","3","0","0","0","0","0","0","1","0","0","1","0",185.533702,7.651290323,4338.49614,28.02898327,7.605772,2.454273,742.584
"1435","4","0","0","0","0","0","1","1","0","1","1","1",8312.88,7.448928571,33322.88,215.2834568,10.96961721,65.07577672,746.44
"2581","4","0","0","0","0","0","0","1","0","0","0","0",1707.93,7.411666667,92735.21,445.3,19.01,43.22,747.59
"3091","2","0","0","0","0","0","1","1","0","0","0","0",0.90090722,7.564535843,11.178,0.072215801,0.003679705,0.021829357,750.04
"3101","2","0","0","0","0","0","1","1","0","0","0","0",1.630788753,7.564535843,20.234,0.130722358,0.006660866,0.03951469,756.355
"1540","5","0","0","0","0","1","1","0","1","0","1","0",1530.4,7.649032258,22527.0537,305.9924,20.2298,182.9,756.997
"1541","5","0","0","0","0","1","1","0","1","0","1","0",199.8841,7.300212766,9876,116.8115542,9.97408831,16.92563511,756.997
"5701","4","0","0","0","0","1","1","1","1","1","1","1",1223.507,6.979677419,7956.567,51.40363761,2.619236221,12.655,758.962
"1075","4","0","0","0","0","0","0","1","0","0","0","0",348.518369,7.564535843,6618,42.75578572,2.178591006,12.92419774,760.66
"1436","4","0","0","0","0","0","1","1","0","1","1","1",6965.39,7.666129032,40778.14,263.4483856,13.4238273,79.63504757,763.76
"23210","4","0","0","0","0","1","1","1","0","1","0","0",471.423818,7.639666667,13574,49.85997,0.328005,8.892118,768.388
"1515","4","0","0","0","0","1","1","1","0","1","0","0",2330.632,7.564535843,8962.484,57.90239429,2.950375799,36.639,768.464
"1531","4","0","0","0","0","0","1","0","1","1","1","1",1841.715892,7.564535843,22851.077,147.6300622,7.522386044,44.62554211,770.367
"2428","3","0","0","0","0","0","1","0","0","1","0","0",47.126984,7.645806452,1452,9.380689161,1.090361,0.240203,770.654
"1841","4","0","0","0","0","1","1","0","1","0","0","0",4356.868,8.037333333,23722.129,153.2575195,7.809129177,46.32660713,775.652
"5271","4","0","0","0","0","1","0","1","0","0","0","0",939.05,7.488387097,10794.73,69.73967404,3.553536067,64.36256493,777.14
"1437","4","0","0","0","0","0","1","1","0","1","1","1",10025.07,7.887368421,34705.25,224.2142992,11.42468201,67.77538737,777.39
"1438","4","0","0","0","0","0","1","1","0","1","1","1",5119.59,7.983333333,40128.01,259.2482014,13.20980987,78.36541797,780.68
"931","4","0","0","0","0","1","0","1","1","0","0","0",9623.145432,7.564535843,33225,214.6511001,10.93739592,34.743202,784.609
"2331","4","0","0","0","0","1","1","1","0","1","0","0",507.982039,7.629032258,13268,33.054927,0.324459,17.350395,785.4345
"2841","4","0","0","0","0","0","0","0","1","0","1","1",3728.896469,7.960166667,14791,95.55769516,4.869075185,8.333813734,786.412
"1842","4","0","0","0","0","1","1","0","1","0","0","0",1768.116,8.197903226,20393.399,131.7521604,6.71333872,39.82597783,787.31
"1439","4","0","0","0","0","0","1","1","0","1","1","1",5851.08,7.452903226,32068.54,207.1797559,10.55669883,62.62619404,792.44
"932","4","0","0","0","0","1","0","1","1","0","0","0",3588.8885,7.564535843,13626,88.03117803,4.485566795,29.533609,802.838
"642","4","0","0","0","0","0","1","1","0","0","1","0",8051.76,8.283333333,197233.728,499.42,15.63,161.92,806.66
"1236","3","0","0","0","0","1","1","0","0","0","0","1",1108.81,7.564535843,5315.644,6.624,0.179,1.13,816.12
"1606","5","0","0","0","0","1","1","0","0","0","1","0",4999.15,7.94483871,49858.11,322.1098017,302.65,530.7,817.25
"933","4","0","0","0","0","1","0","1","1","0","0","0",5082.8395,7.564535843,24187,156.2608325,7.962160875,76.68014,818.137
"952","3","0","0","0","0","1","1","1","1","0","1","1",319.04,8.373225806,12117.65,78.28643802,3.989030418,2.099,821.938
"934","4","0","0","0","0","1","0","1","1","0","0","0",6811.231943,7.564535843,21271,137.4219278,7.00223773,354.114057,827.178
"1607","5","0","0","0","0","1","1","0","0","0","1","0",6370.92,8.072258065,63189.63,408.2384829,377.52,1525.01,830.1845
"643","4","0","0","0","0","0","1","1","0","0","1","0",9486.13,8.283225806,212548.231,1227.01,30.16,40.15,830.3
"1440","4","0","0","0","0","0","1","1","0","1","1","1",9537.58,7.692333333,41069,265.3274953,13.51957601,80.20306391,830.5
"1441","4","0","0","0","0","0","1","1","0","1","1","1",4948.94,7.763225806,42368.52,273.7230829,13.94736727,82.74087797,833.64
"1442","4","0","0","0","0","0","1","1","0","1","1","1",5625.73,7.578709677,36155.87,233.5860729,11.90221414,70.60828246,835
"1443","4","0","0","0","0","0","1","1","0","1","1","1",6699.55,7.977333333,34131.51,220.5076349,11.23581153,66.65493871,838.64
"752","5","0","0","0","0","1","1","1","0","0","0","0",4726.793881,7.564535843,28504,184.1509393,9.383281663,55.66505475,839.993
"2341","4","0","0","0","0","1","1","1","0","1","0","0",93.614649,7.618240161,2237.602,4.618151,0.082181,0.637147,840.98
"1516","4","0","0","0","0","1","1","1","0","1","0","0",1172.12,7.564535843,4907.141,31.70273029,1.615390337,11.766,845.553
"935","4","0","0","0","0","1","0","1","1","0","0","0",6022.426602,7.564535843,29340,189.5519421,9.658485966,144.591294,846.9199
"1444","4","0","0","0","0","0","1","1","0","1","1","1",6302.49,7.774516129,40801.51,263.5993682,13.43152051,79.68068651,848.4
"1445","4","0","0","0","0","0","1","1","0","1","1","1",5811.39,7.484516129,30848.82,199.2997186,10.15517706,60.24422026,851.42
"1446","4","0","0","0","0","0","1","1","0","1","1","1",6199.62,7.575483871,37486.3,242.1813554,12.34018073,73.20646022,851.76
"1447","4","0","0","0","0","0","1","1","0","1","1","1",15688.14,7.611333333,51073.65,329.962834,16.81302426,99.7410021,853.16
"5281","4","0","0","0","0","1","0","1","0","0","0","0",1991.85,7.510967742,33363.46,215.5456251,10.98297581,90.16,857.9545
"1843","4","0","0","0","0","1","1","0","1","0","0","0",2724.703,8.041451613,25190.312,162.7427595,8.292442909,49.19380076,860.5442
"936","4","0","0","0","0","1","0","1","1","0","0","0",7425.148,7.564535843,29281,189.1707709,9.639063653,91.957741,860.833
"1448","4","0","0","0","0","0","1","1","0","1","1","1",11238.47,7.46,43850.3,283.2961666,14.43515703,85.63462498,862.68
"1844","4","0","0","0","0","1","1","0","1","0","0","0",1629.286,8.033064516,21988.586,142.0579135,7.238461121,42.94119575,876.09
"761","5","0","0","0","0","1","1","1","0","0","0","0",3973.396422,7.564535843,26225,169.427392,8.633053663,51.21442818,882.934
"1449","4","0","0","0","0","0","1","1","0","1","1","1",11763.03,7.447419355,41550.36,268.4373359,13.67803575,81.14310498,887.04
"1845","4","0","0","0","0","1","1","0","1","0","0","0",1243.601,7.936,18594.365,120.1294478,6.121111568,36.31267001,890.512
"1846","4","0","0","0","0","1","1","0","1","0","0","0",1613.816,7.731333333,21312.611,137.6907569,7.015935728,41.62109382,893.6455
"937","4","0","0","0","0","1","0","1","1","0","0","0",6805.739,7.564535843,27809,179.6608711,9.154493396,76.80233,898.595
"5711","4","0","0","0","0","1","1","1","1","1","1","1",2600.016,8.271290323,53390.419,344.930389,17.5756855,14.777,899.604
"1847","4","0","0","0","0","1","1","0","1","0","0","0",4022.772,8.06233871,28532.584,184.3356071,9.39269128,55.72087604,920.497
"23510","4","0","0","0","0","1","1","1","0","1","0","0",303.661757,7.560967742,8497,29.37755,0.441427,9.144827,927.779
"1450","4","0","0","0","0","0","1","1","0","1","1","1",6941.24,7.430322581,34690.24,224.1173267,11.41974084,67.74607455,928.04
"1848","4","0","0","0","0","1","1","0","1","0","0","0",2913.546,8.0399,28044.769,181.1840638,9.232106606,54.76822909,931.076
"1849","4","0","0","0","0","1","1","0","1","0","0","0",2888.874,8.151096774,30649.397,198.0113404,10.08952866,59.85476993,944.919
"1082","4","0","0","0","0","0","0","1","0","0","0","0",826.969289,7.564535843,8401,54.27491022,2.765539898,16.40619299,953.52
"1296","3","0","0","0","0","0","1","0","0","1","0","1",232.2,7.368333333,2101.24,13.57512348,0.82,4.103481604,957.791
"2361","4","0","0","0","0","1","1","1","0","1","0","0",30.953479,7.579354839,1075,2.163206,0.045615,0.249886,962.72
"1608","5","0","0","0","0","1","1","0","0","0","1","0",4932.7,8.537931034,57651.63,372.4600693,156.47,1046.35,974.898
"2379","4","0","0","0","0","1","1","1","0","1","0","0",373.95,7.284516129,6753,38.97,0.24,1.59,976.093
"1850","4","0","0","0","0","1","1","0","1","0","0","0",2551.514,7.935983871,25811.911,166.7586183,8.497068172,50.40771257,976.279
"1851","4","0","0","0","0","1","1","0","1","0","0","0",2400.509,8.002,26234.408,169.4881727,8.636150699,51.23280093,977.615
"651","5","0","0","0","0","1","1","1","0","1","0","1",206781.9,11.39516129,170352.17,2172.83,145.4672,345.743,978
"1852","4","0","0","0","0","1","1","0","1","0","0","0",4376.776,8.162645161,30658.565,198.0705705,10.09254669,59.87267399,980.6615
"1517","4","0","0","0","0","1","1","1","0","1","0","0",1509.202,7.564535843,6246.183,40.35365094,2.056191917,13.206,984.964
"623","5","0","0","0","0","1","1","1","1","1","1","1",15307.22,7.555967742,122889.19,2496.48,254.927,439.066,1006.617
"1609","5","0","0","0","0","1","1","0","0","0","1","0",7411.9613,8.106774194,57945.22,374.3568162,207.3871,520.5872,1006.959
"2136","4","0","0","0","0","1","0","1","0","0","0","0",3651.285925,7.842307692,88333.803,570.68316,1.62951,20.188888,1009.9795
"2209","3","0","0","0","0","1","1","1","0","0","0","0",8.08156,7.213293011,151,0.975539988,0.049707954,0.367230463,1016.259
"772","5","0","0","0","0","1","1","1","0","0","0","0",6266.504041,7.564535843,31165,201.3424089,10.25926091,60.86168367,1019.951
"2137","4","0","0","0","0","1","0","1","0","0","0","0",1439.956621,8.357666667,26121,168.7554969,0.746017905,10.28385,1038.989
"782","5","0","0","0","0","1","1","1","0","0","0","0",4633.610954,7.564535843,38682,249.9062108,12.7337953,75.54152568,1043.133
"2429","3","0","0","0","0","0","1","0","0","1","0","0",38.156726,7.668064516,1303,8.418070232,1.400948,0.101339,1046.963
"1237","3","0","0","0","0","1","1","0","0","0","0","1",460.681,7.564535843,5820.232,14.341,0.21,1.324,1049.55
"791","5","0","0","0","0","1","1","1","0","0","0","0",2006.00162,7.564535843,10982,70.94953744,3.615183807,21.44659105,1051.859
"1542","5","0","0","0","0","1","1","0","1","0","1","0",2323.24,7.818709677,36036.09,426.2284,36.394,81.42,1055.024
"1853","4","0","0","0","0","1","1","0","1","0","0","0",2003.302,8.018833333,25985.488,167.8800176,8.554208288,50.74668862,1057.628
"802","5","0","0","0","0","1","1","1","0","0","0","0",3763.02358,7.564535843,25118,162.2755856,8.268638395,49.05258368,1067.271
"2138","4","0","0","0","0","1","0","1","0","0","0","0",3568.492709,8.380645161,32240,208.2874783,0.920777048,57.588699,1081.816
"1854","4","0","0","0","0","1","1","0","1","0","0","0",1436.111,7.974677419,21022.566,135.8169125,6.920455306,41.05466908,1089.955
"2430","3","0","0","0","0","0","1","0","0","1","0","0",42.087913,7.563870968,1492,9.63911035,0.37184,0.201587,1090.608
"1451","4","0","0","0","0","0","1","1","0","1","1","1",17212.47,8.162903226,51964.63,335.7190368,17.10632753,101.4809842,1090.75
"2139","4","0","0","0","0","1","0","1","0","0","0","0",5837.802039,8.676935484,73385.24,474.1075244,2.095888482,28.44,1091.197
"15410","4","0","0","0","0","0","1","0","1","1","1","1",3197.129595,7.564535843,39668.363,256.2786383,13.05849786,77.4677799,1091.542
"953","3","0","0","0","0","1","1","1","1","0","1","1",130.52,8.087,4625.05,29.880273,1.522528307,0.967,1092.801
"1610","5","0","0","0","0","1","1","0","0","0","1","0",7250.24,8.083333333,70013.63,452.3251378,287.32,674.73,1092.901
"1855","4","0","0","0","0","1","1","0","1","0","0","0",1632.213,8.202903226,24241.327,156.6118137,7.980044875,47.34054149,1093.381
"2304","5","0","0","0","0","0","1","1","0","0","0","0",557.908,6.968793103,3976,25.68706619,1.308866401,13.6033,1099.664
"2381","4","0","0","0","0","1","1","1","0","1","0","0",533.09,7.403,13978,86.4,0.27,5.16,1102.765
"2431","3","0","0","0","0","0","1","0","0","1","0","0",38.775413,7.247,1224,7.907688383,0.849882,0.149228,1103.614
"2432","3","0","0","0","0","0","1","0","0","1","0","0",36.289212,7.509666667,1521,9.826465712,1.168372,0.615347,1104.018
"1856","4","0","0","0","0","1","1","0","1","0","0","0",3474.838,7.832345177,29181.218,188.5261263,9.606216242,56.98758412,1108.022
"3210","3","0","0","0","0","0","0","1","0","0","0","0",47.052,6.974666667,1373.116,8.899389751,0.493872324,1.992,1113.098
"2851","4","0","0","0","0","0","0","0","1","0","1","1",4346.7304,7.960166667,24438,157.8824254,8.044788004,13.76930161,1117.54
"819","5","0","0","0","0","1","1","1","0","0","0","0",1928.865464,7.564535843,19871,128.3771862,6.541369279,38.80579228,1121.494
"1857","4","0","0","0","0","1","1","0","1","0","0","0",1754.33,7.980173387,27531.89,177.8705937,9.06327107,53.76663501,1123.376
"8210","5","0","0","0","0","1","1","1","0","0","0","0",2982.555111,7.564535843,37239,240.5836664,12.25877161,72.72351158,1127.288
"938","4","0","0","0","0","1","0","1","1","0","0","0",7192.326096,7.564535843,22199,143.4172994,7.307727674,82.668461,1127.451
"644","4","0","0","0","0","0","1","1","0","0","1","0",6818.72,8.199032258,187694.104,476.6,12.4,40.25,1137.3
"2591","4","0","0","0","0","0","0","1","0","0","0","0",1196.88,7.514516129,84390.42,529.94,16.66,38.01,1139.58
"1518","4","0","0","0","0","1","1","1","0","1","0","0",888.539,7.564535843,3790.338,24.48759132,1.247748002,8.239,1147.76
"2305","5","0","0","0","0","0","1","1","0","0","0","0",609.1621,6.518,3912,25.27359228,1.287798129,22.1165,1150.006
"8310","5","0","0","0","0","1","1","1","0","0","0","0",4401.590386,7.564535843,26244,169.5501421,8.639308306,51.25153301,1152.661
"939","4","0","0","0","0","1","0","1","1","0","0","0",6230.976602,7.564535843,23462,151.5769484,7.723496856,157.567017,1153.187
"2433","3","0","0","0","0","0","1","0","0","1","0","0",35.102551,7.390967742,1307,8.44391235,0.244536,0.55858,1157.882
"5721","4","0","0","0","0","1","1","1","1","1","1","1",728.116,6.938666667,8284.376,53.5214574,2.727148239,14.029,1182.496
"841","5","0","0","0","0","1","1","1","0","0","0","0",3865.00231,7.564535843,28058,181.269543,9.236462142,54.79406772,1184.009
"1182","3","0","0","0","0","1","1","1","0","1","1","0",880.097607,6.849333333,7050,45.54673456,2.320801843,13.76784437,1203.327
"2140","4","0","0","0","0","1","0","1","0","0","0","0",5977.362265,8.577387733,61981,400.4300929,1.770182451,79.19,1203.8115
"2141","4","0","0","0","0","1","0","1","0","0","0","0",3983.518984,8.667161758,66310,428.3977261,1.893819046,46.71631549,1205.9718
"852","5","0","0","0","0","1","1","1","0","0","0","0",3367.773756,7.564535843,30211,195.1790635,9.945211981,58.99863069,1205.998
"5731","4","0","0","0","0","1","1","1","1","1","1","1",2121.201,6.994193548,9105.433,58.82592055,2.99743343,52.206,1229.359
"2142","4","0","0","0","0","1","0","1","0","0","0","0",4448.521337,8.154731183,75466.416,487.5530238,0.27342,77.251873,1230.682
"2306","5","0","0","0","0","0","1","1","0","0","0","0",614.019,6.968793103,3977,25.69352672,1.309195593,22.7595,1239.395
"2143","4","0","0","0","0","1","0","1","0","0","0","0",6567.769097,8.013370787,100963.284,652.2762974,3.491971,39.882756,1244.061
"2144","4","0","0","0","0","1","0","1","0","0","0","0",1731.639465,8.2,23863,154.1676208,0.68152924,20.240578,1244.394
"2434","3","0","0","0","0","0","1","0","0","1","0","0",20.962105,7.824333333,1365,8.818623075,0.773475,0.15757,1253.887
"1933","3","0","0","0","0","1","1","0","0","0","1","0",33.09,7.893793103,1179.11,7.617675204,0.388153285,24.63,1256.7
"940","4","0","0","0","0","1","0","1","1","0","0","0",7992.553015,7.564535843,24073,155.5243321,7.924633015,106.839703,1258.821
"1519","4","0","0","0","0","1","1","1","0","1","0","0",685.815,7.564535843,3134.482,20.25041413,1.031845617,20.923,1307.464
"1611","5","0","0","0","0","1","1","0","0","0","1","0",6515.02,8.169666667,84373.93,545.1002828,462.17,961.19,1327.903
"2145","4","0","0","0","0","1","0","1","0","0","0","0",1279.144943,8.205483871,32969,212.9972045,0.941597348,10.340654,1328.5905
"23910","4","0","0","0","0","1","1","1","0","1","0","0",52.77,7.411333333,1146,7.3,0.04,0.26,1336.909
"652","5","0","0","0","0","1","1","1","0","1","0","1",254790.5,11.73966667,151747.31,2788.43,193.512,72.866,1340.686
"2307","5","0","0","0","0","0","1","1","0","0","0","0",982.859,6.968793103,5659,36.56013771,1.862896117,23.0048,1359.782
"2601","4","0","0","0","0","0","0","1","0","0","0","0",870.78,7.421290323,79442.89,295.99,10.8,33.05,1363.62
"1543","5","0","0","0","0","1","1","0","1","0","1","0",166.74,7.300212766,10357,122.5007358,10.4598656,17.74998004,1373.664
"5741","4","0","0","0","0","1","1","1","1","1","1","1",1709.859,7.000645161,10344.651,66.83192528,3.405373773,8.553,1379.433
"2146","4","0","0","0","0","1","0","1","0","0","0","0",5280.784348,8.144777778,117209.658,757.2364796,2.641158,29.384678,1381.732
