"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","water","N","P","Cu","Ni","NH3N","HWsum"
"531","5","1","1","1","1","0","0","0","0","1","1","0",2610.775762,7.284,117889,563.3849081,3.127806445,17.927944,0.901362929,21.29418,1867.7475
"541","5","1","1","1","1","0","0","0","0","1","1","0",2438.609091,7.408580645,123100,588.2879844,3.266063614,1.753854,0.941205512,27.63214,1888.2688
"5510","5","1","1","1","1","0","0","0","0","1","1","0",2655.559988,7.408580645,128726,615.1743223,3.415331476,13.5559,0.984221127,85.036963,1899.7377
"1017","5","1","1","1","1","0","0","0","0","1","1","1",5450.5742,7.564666667,174124.8079,1109.44105,17.34502961,13.8575,7.7306,347.2581921,1901.84
"1044","5","1","1","1","1","0","0","0","0","1","1","0",2489.0801,7.258709678,57071.872,363.6350178,5.685079119,3.442246891,0.436363611,82.48076116,1930.0686
"1018","5","1","1","1","1","0","0","0","0","1","1","1",3517.1088,7.537950677,144020.2997,917.6293401,14.34624045,10.7597,5.6872,287.2205833,1941.3
"546","5","1","1","1","1","0","0","0","0","1","0","1",5643.3583,7.763548387,40780,259.8309028,16.88999552,0.784853769,1.808814687,778.92883,1942.888
"2191","5","1","1","1","1","0","0","0","0","1","0","0",844.960497,7.813225806,72694,463.1718403,7.241240334,4.384483752,0.555808233,15.516985,1950.859
"836","5","1","1","1","1","0","1","0","1","1","1","1",5203.264,6.824193548,168007.67,1070.465536,16.73568543,27.314,1.284563322,335.0587457,1953.468
"624","5","1","1","1","1","0","1","0","0","1","1","1",1971.724937,7.4715,69495,442.7893229,6.922579539,4.191538481,0.531349123,37.851417,1993.535
"867","5","1","1","1","1","0","0","0","0","1","1","0",2163.340178,7.700322581,143535,212.0852555,3.187032181,5.459132942,1.097448685,44.192423,2017.073
"565","5","1","1","1","1","0","0","0","0","1","1","0",3060.34989,7.408580645,135854,649.2386338,3.604450091,10.870028,1.038720825,148.577334,2062.3344
"574","5","1","1","1","1","0","0","0","0","1","1","0",2523.10549,7.408580645,133183,636.4740749,3.533583674,15.212479,1.01829873,58.006824,2078.082
"588","5","1","1","1","1","0","0","0","0","1","1","0",2908.780699,7.432666667,138296,660.9088147,3.669240727,18.303638,1.057392018,109.608109,2097.6327
"1059","1","1","1","1","1","0","0","0","0","1","1","0",169.29,6.95,90,0.5734375,0.008965136,0.005428282,0.000688128,1.1583,2106.634
"594","5","1","1","1","1","0","0","0","0","1","1","0",3112.744618,7.408580645,139916,668.6507036,3.71222223,20.461935,1.069778313,33.450418,2107.1804
"2201","5","1","1","1","1","0","0","0","0","1","0","0",1263.855907,7.740666667,80668,513.9784028,8.035551425,4.865429545,0.61677633,24.78197,2108.854
"1019","5","1","1","1","1","0","0","0","0","1","1","1",2593.304,7.73962963,144062.0206,917.895166,14.35039638,3.7491,3.9272,287.3037876,2114.68
"837","5","1","1","1","1","0","1","0","1","1","1","1",5791.453,7.039677419,151277.942,963.8716096,15.06919327,17.354,1.156650145,301.6945447,2119.306
"1020","5","1","1","1","1","0","0","0","0","1","1","1",308.8314,7.21,8259.0498,52.62276522,0.82270565,0.8841,0.0148,16.47107461,2122.48
"2211","5","1","1","1","1","0","0","0","0","1","0","0",947.992702,7.786666667,77217,491.9902604,7.691788248,4.657285084,0.590390463,28.291072,2152.543
"601","5","1","1","1","1","0","0","0","0","1","1","0",3159.704008,7.330967742,136108,650.4524856,3.611189166,23.718927,1.040662874,22.710496,2169.2925
"868","5","1","1","1","1","0","0","0","0","1","1","0",2804.570819,7.572,181360,267.9749325,4.026893485,6.897748636,1.386653384,76.674645,2191.1832
"1831","5","0","0","1","0","0","0","0","0","0","0","0",2760.3218,7.64892555,106431,678.1280729,10.60187154,6.3824,0.004794498,138.50637,2192.207
"838","5","1","1","1","1","0","1","0","1","1","1","1",10745.436,7.463548387,234943.676,1496.950158,23.40335685,19.143,1.796346733,468.5496406,2218.505
"1021","5","1","1","1","1","0","0","0","0","1","1","1",3058.0388,7.686666667,163644.4978,1042.665463,16.30105838,5.6758,4.3769,326.3572442,2276.06
"1022","5","1","1","1","1","0","0","0","0","1","1","1",4886.0303,7.123,151004.8938,962.1318754,15.04199422,16.949,4.6313,301.150003,2322
"6110","5","1","1","1","1","0","0","0","0","1","1","0",3323.97581,7.289677419,145775,696.6505355,3.867672001,20.519916,1.114575414,123.570074,2329.0336
"869","5","1","1","1","1","0","0","0","0","1","1","0",2779.553337,7.782258065,173235,255.9695492,3.846487058,6.588726759,1.324530762,60.672872,2341.8698
"839","5","1","1","1","1","0","1","0","1","1","1","1",8986.916,7.122333333,236509.887,1506.929315,23.55937124,14.359,1.808321764,471.673145,2364.509
"840","5","1","1","1","1","0","1","0","1","1","1","1",5182.063,6.765483871,194857.6,1241.540611,19.4102775,29.53,1.48985416,388.6057289,2375.567
"870","5","1","1","1","1","0","0","0","0","1","1","0",3079.365288,8.037333333,176363,260.5914371,3.915940757,6.707695427,1.348447016,84.986988,2435.7634
"2221","5","1","1","1","1","0","0","0","0","1","0","0",1702.6061,7.970666667,100557,640.7017188,10.01674697,6.065019571,0.768844863,15.416522,2441.506
"547","5","1","1","1","1","0","0","0","0","1","0","1",8674.282,7.745666667,53609,341.5712326,22.20342742,1.031761297,2.377850577,1001.4174,2460.1963
"841","5","1","1","1","1","0","1","0","1","1","1","1",13777.207,7.192572464,144609.415,921.3829046,14.40492377,18.83,1.105663513,288.3954596,2581.795
"2231","5","1","1","1","1","0","0","0","0","1","0","0",2241.931637,7.903913032,107561,685.3278993,10.71443381,6.487460545,0.822396475,162.155783,2585.8662
"548","5","1","1","1","1","0","0","0","0","1","0","1",10333.87438,8.008214286,55168,351.5044444,22.84912391,1.061765883,2.447000702,412.160155,2596.6446
"2241","5","1","1","1","1","0","0","0","0","1","0","0",1392.757471,7.747741935,106162,676.4141319,10.57507575,6.403080916,0.811699915,32.173161,2607.302
"2251","5","1","1","1","1","0","0","0","0","1","0","0",1631.057645,7.804,96249,613.2531771,9.587615772,5.805185802,0.735906493,31.945438,2608.8767
"2261","5","1","1","1","1","0","0","0","0","1","0","0",1884.88149,7.990967742,97659,622.2370313,9.728069577,5.890228888,0.746687157,14.923214,2616.93
"842","5","1","1","1","1","0","1","0","1","1","1","1",4805.97,7.063225806,173237.753,1103.789155,17.25666774,13.634,1.324551811,345.4891329,2675.395
"1045","5","1","1","1","1","0","0","0","0","1","1","0",4080.5673,7.258709678,68670,437.5328125,6.840399122,4.141779229,0.525041287,99.24247568,2687.398
"320","4","1","1","1","1","0","0","0","0","1","1","0",275.6292,7.64,11431.7,72.8373941,1.138741672,0.54305,0.087405191,22.79831072,2706.1985
"1046","5","1","1","1","1","0","0","0","0","1","1","0",3439.038703,7.2462381,58665,373.7856771,5.843774785,3.538335204,0.448544446,76.525144,2710.0698
"2271","5","1","1","1","1","0","0","0","0","1","0","0",1603.281957,7.704193548,123861,789.1838021,12.33811964,7.470582744,0.947024012,36.801359,2719.0975
"843","5","1","1","1","1","0","1","0","1","1","1","1",14181.3,7.522333333,136265.9,868.221967,13.57380432,19.12,1.041870155,271.7559356,2748.661
"2281","5","1","1","1","1","0","0","0","0","1","0","0",2033.501394,7.728666667,111921,713.1077604,11.14874487,6.750430655,0.855732429,44.302266,2759.895
"844","5","1","1","1","1","0","1","0","1","1","1","1",4814.066,7.062333333,167363.524,1066.361342,16.67152035,16.446,1.279638272,333.7741214,2764.357
"871","5","1","1","1","1","0","0","0","0","1","1","0",3572.361699,7.988387097,201018,297.0213111,4.463377121,7.645410428,1.536955723,86.555161,2766.8658
"628","5","1","1","1","1","0","0","0","0","1","1","0",1954.206144,7.408580645,94210,450.2242974,2.499560138,7.695151,0.720316582,82.675644,2790.542
"549","5","1","1","1","1","0","0","0","0","1","0","1",12356.215,7.859677419,73424,467.8230556,21.64,2.1,2.87,763.9256,2791.967
"321","4","1","1","1","1","0","0","0","0","1","1","0",367.5954,7.578571429,12518.7614,79.763636,1.247026715,0.831148,0.095716712,24.96624406,2808.715
"845","5","1","1","1","1","0","1","0","1","1","1","1",16574.299,7.301666667,181841.779,1158.609946,18.11373737,24.743,1.390337,362.6481957,2808.717
"846","5","1","1","1","1","0","1","0","1","1","1","1",17699.714,7.427240133,164782.039,1049.913339,16.41437185,24.463,1.259900596,328.6258497,2845.369
"550","5","1","1","1","1","0","0","0","0","1","0","1",10604.0424,7.930642867,59779,380.883559,24.75887794,1.150509403,2.651523619,935.803915,2847.6271
"847","5","1","1","1","1","0","1","0","1","1","1","1",13848.129,7.375,140262.34,893.6853955,13.97190021,11.591,1.072426381,279.7260608,2858.006
"848","5","1","1","1","1","0","1","0","1","1","1","1",15421.278,7.448709677,135216.178,861.5336341,13.46923875,12.908,1.033844127,269.6624684,2892.364
"872","5","1","1","1","1","0","0","0","0","1","1","0",3483.759612,7.676100968,209827,310.0373631,4.658970993,7.980447194,1.604308114,98.505426,2926.7563
"1060","1","1","1","1","1","0","0","0","0","1","1","0",1.881,6.95,1,0.006371528,9.96e-05,6.03e-05,7.65e-06,0.01287,2940.408
"2291","5","1","1","1","1","0","0","0","0","1","0","0",1554.698346,7.856774194,96971,617.8534201,9.659536089,5.848732687,0.741426805,62.715014,2963.347
"551","5","1","1","1","1","0","0","0","0","1","0","1",8935.03008,7.787465452,55865,355.9453993,23.13780284,1.075180378,2.477916441,822.758194,2966.1461
"552","5","1","1","1","1","0","0","0","0","1","0","1",11123.215,7.746774194,58455,372.4476563,24.21051222,1.125027638,2.592797021,906.87196,2998.4674
"2301","5","1","1","1","1","0","0","0","0","1","0","0",1609.833025,8.093548387,95163,606.3336979,9.479436459,5.739684531,0.727603088,92.604772,3000.988
"553","5","1","1","1","1","0","0","0","0","1","0","1",10536.23157,7.613184536,55676,354.7411806,21.04,0.97,3.68,879.864928,3013.8541
"873","5","1","1","1","1","0","0","0","0","1","1","0",3418.427971,8.014333333,198969,293.9937381,4.417881395,7.567479865,1.521289354,66.819993,3020.4548
"554","5","1","1","1","1","0","0","0","0","1","0","1",13331.82908,7.87405529,62850,400.4505208,9.23,0.41,1.57,277.509499,3032.0349
"2311","5","1","1","1","1","0","0","0","0","1","0","0",2235.85,7.882258065,126716,807.3745139,12.62251369,7.642779915,0.968852946,81.97,3071.419
"849","5","1","1","1","1","0","1","0","1","1","1","1",13813.688,7.891935484,148881.826,948.60469,14.83050986,17.88,1.138329774,296.9159556,3071.559
"2321","5","1","1","1","1","0","0","0","0","1","0","0",2124.32,7.972580645,114188,727.5520139,11.37456669,6.887163049,0.873065597,28.91,3083.5
"874","5","1","1","1","1","0","0","0","0","1","1","0",3360.96552,8.008507233,223201,329.7985935,4.955925523,8.489106712,1.706563862,59.366539,3092.0331
"555","5","1","1","1","1","0","0","0","0","1","0","1",20841.86954,7.802903226,64787,412.7921701,26.83305885,1.246893603,2.873655643,1022.521589,3108.216
"875","5","1","1","1","1","0","0","0","0","1","1","0",3326.11396,7.690322581,215172,317.9350583,4.777650667,8.183736047,1.645175242,72.737814,3119.0148
"556","5","1","1","1","1","0","0","0","0","1","0","1",13278.923,7.915483871,67643,430.9892535,28.01593838,1.301860311,3.000334769,749.539599,3123.2628
"876","5","1","1","1","1","0","0","0","0","1","1","0",3806.216898,8.023548387,232890,344.1149208,5.171058799,8.857612924,1.780644611,57.021624,3124.9008
"877","5","1","1","1","1","0","0","0","0","1","1","0",3457.379058,7.994516129,208901,308.6691188,4.638410211,7.945228208,1.597228047,61.239308,3178.3876
"322","4","1","1","1","1","0","0","0","0","1","1","0",350.346,7.626666667,16743.6,106.6823125,1.667873988,0.888161,0.128019241,33.39186607,3190.289
"323","4","1","1","1","1","0","0","0","0","1","1","0",557.42,7.780645161,16978.402,108.17836,1.691263232,0.964026,0.129814505,33.86013316,3224.739
"998","5","0","1","1","1","0","0","0","0","0","1","0",4839.52,8.291666667,171332.74,1238.926,24.517,10.33380492,213.606,29.328,3236.659
"850","5","1","1","1","1","0","1","0","1","1","1","1",12627.944,7.451612903,133138.632,848.2964921,13.26228894,8.884,1.017959498,265.5192055,3244.831
"999","5","0","1","1","1","0","0","0","0","0","1","0",4284.689,8.157741935,175679.612,1287.767,24.675,10.59598322,255.582,10.826,3304.254
"557","5","1","1","1","1","0","0","0","0","1","0","1",12246.256,7.663225806,65971,420.336059,38.06,1.39,4.16,1102.6356,3318.8735
"1000","5","0","1","1","1","0","0","0","0","0","1","0",4287.764,7.949666667,176952.974,1229.469,25.149,10.67278509,21.309,7.285,3336.87
"878","5","1","1","1","1","0","0","0","0","1","1","0",3542.868549,7.92483871,192409,284.3007763,4.272224022,7.317980356,1.471132504,61.632589,3338.9242
"1001","5","0","1","1","1","0","0","0","0","0","1","0",4635.615,8.070645161,181743.141,1311.802,25.301,10.9617004,243.705,126.349,3353.5208
"851","5","1","1","1","1","0","1","0","1","1","1","1",12348.824,7.215096774,153578.007,978.5265377,15.29830878,22.996,1.174236122,306.2815787,3363.021
"324","4","1","1","1","1","0","0","0","0","1","1","0",295.41,7.450833333,14427.84,91.92738333,1.43719505,0.5,0.110313262,28.77353144,3395.041
"879","5","1","1","1","1","0","0","0","0","1","1","0",23950.71,7.744516129,243652,360.0166975,5.410016825,9.26692904,1.862929369,357.16,3398.068
"558","5","1","1","1","1","0","0","0","0","1","0","1",11303.445,7.830322581,65091,414.7291146,29.32,2.42,3.23,1055.0523,3464.6657
"852","5","1","1","1","1","0","1","0","1","1","1","1",19177.267,7.299677419,264136.66,1682.954066,26.31134669,36.607,2.019552236,526.769391,3545.647
"880","5","1","1","1","1","0","0","0","0","1","1","0",2204.268411,7.7368,114610,169.3460907,2.031184,5.376013,0.87629215,36.200394,3607.8356
"325","4","1","1","1","1","0","0","0","0","1","1","0",566.458,7.608333333,21207.1,135.1216267,2.11249495,0.78013,0.162146543,42.293452,3645.989
"853","5","1","1","1","1","0","1","0","1","1","1","1",18879.501,7.352914419,181870.343,1158.791942,18.11658271,17.246,1.390555396,362.7051611,3667.923
"326","4","1","1","1","1","0","0","0","0","1","1","0",532.45,7.718709677,20928.2,133.3446076,2.084712988,0.94458,0.160014112,41.73723999,3691.1715
"327","4","1","1","1","1","0","0","0","0","1","1","0",393.71,7.498387097,15538.56,99.00436667,1.547836787,0.82,0.118805673,30.98864727,3692.192
"1002","5","0","1","1","1","0","0","0","0","0","1","0",6113.141,7.842806452,205237.513,1411.623,60.424,12.37874572,910.003,156.524,3774.538
"328","4","1","1","1","1","0","0","0","0","1","1","0",516.861,7.858709677,22894.2,145.8710313,2.280551414,0.702047,0.175045875,45.65804607,3908.1445
"559","5","1","1","1","1","0","0","0","0","1","0","1",16208.9658,7.802903226,63214,402.7697569,34.33,0.38,1.84,809.481702,3932.7851
"1003","5","0","1","1","1","0","0","0","0","0","1","0",3457.775783,7.780481933,188262,1593.007389,9.894,11.35488046,785.238037,68.188,3939.5128
"881","5","1","1","1","1","0","0","0","0","1","1","0",3694.552277,7.903077968,205623,303.825593,4.565625932,7.82055452,1.572164914,58.469872,4035.8498
"882","5","1","1","1","1","0","0","0","0","1","1","0",3083.77779,7.393,200019,295.5452031,3.206366,7.607415,1.529317508,461.360258,4069.5889
"883","5","1","1","1","1","0","0","0","0","1","1","0",3312.061071,7.750107516,179527,265.266518,3.440411,8.644776,1.372638521,56.841991,4109.2196
"329","4","1","1","1","1","0","0","0","0","1","1","0",687.158,7.595806452,24529.9,156.2929392,2.443487788,0.919166,0.18755221,48.9201328,4153.5425
"330","4","1","1","1","1","0","0","0","0","1","1","0",716.45,7.536,25420.1,161.9648733,2.532162949,1.039789,0.194358556,50.69546422,4463.212
"884","5","1","1","1","1","0","0","0","0","1","1","0",3358.229943,7.540940154,144574,213.620467,3.210102,5.290561,1.105392735,39.806858,4503.3953
"331","4","1","1","1","1","0","0","0","0","1","1","0",805.43,7.226451613,27261.6,173.6980417,2.715599602,1.18604,0.208438409,54.36797917,4802.644
"885","5","1","1","1","1","0","0","0","0","1","1","0",3816.521051,7.940537645,229189,338.6463763,5.088882284,8.716851081,1.752347279,53.993791,4884.7531
"1047","5","1","1","1","1","0","0","0","0","1","1","0",3591.703579,7.31891129,60537,385.7131771,6.030249623,3.651243471,0.462857498,87.488594,4948.0886
"332","4","1","1","1","1","0","0","0","0","1","1","0",340.2399,7.38,27777.4,176.9844757,2.766979796,1.754184,0.212382144,55.39664233,5052.505
"1048","5","1","1","1","1","0","0","0","0","1","1","0",3792.321418,7.251612903,52261,332.9824132,5.205855519,3.152082777,0.399580351,64.403143,5481.5331
"333","4","1","1","1","1","0","0","0","0","1","1","0",836.55,7.484193548,30102.3,191.7976406,2.998569193,2.12885,0.230158007,60.03320493,5584.034
"1049","5","1","1","1","1","0","0","0","0","1","1","0",3657.78,7.109354839,69972,445.8285417,6.970094763,4.220308376,0.534996199,42.93,5586.8032
"560","5","1","1","1","1","0","0","0","0","1","0","1",8304.1929,7.802903226,59368,378.2648611,24.58865263,1.142599278,2.633293534,970.515931,6139.8386
"561","5","1","1","1","1","0","0","0","0","1","0","1",8571.475,7.802903226,53339,339.8509201,22.09160057,1.026564865,2.36587461,514.00978,6187.9828
"2331","5","1","1","1","1","0","0","0","0","1","0","0",2314.77,7.834,130529,831.6691493,13.00233664,7.872758133,0.998006614,68.03,6298.818
"562","5","1","1","1","1","0","0","0","0","1","0","1",13013.285,7.802903226,60450.373,385.1612307,25.03694285,1.163430679,2.681302661,516.95495,6389.2773
"2181","5","1","1","1","1","0","0","0","0","1","1","1",17453.28,7.600967742,127619.52,813.1313167,12.71251569,7.697275042,0.975761134,1595.390797,7203.35
"886","5","1","1","1","1","0","0","0","0","1","1","0",3253.688899,7.504516129,163841,242.0891096,4.367908,3.224042,1.252705542,201.485243,7386.1855
"563","5","1","1","1","1","0","0","0","0","1","0","1",15077.31,7.802903226,67506.768,430.1212475,27.9595147,1.299238384,2.994292139,984.5961,7658.2561
"887","5","1","1","1","1","0","0","0","0","1","1","0",2955.568011,7.774666667,149744,221.2595848,4.324377,3.306228,1.144921837,67.2603,7856.7243
