industry,staff,process_1,process_2,process_3,process_4,process_5,process_6,process_7,process_8,process_9,process_10,process_11,COD,pH,water,N,P,NH3N,Cr6,Cr,Fe,Cu,Ni,Zn,HWsum
3360,1,0,1,0,0,0,0,0,0,1,0,1,3.71,7.05,152.97,0.701615167,0.011066849,0.071129533,0.000500296,0.00255961,0.093308514,0.005728468,0.002321961,0.017323235,8.22
3360,4,1,0,1,1,0,0,0,0,0,0,1,141.8983133,7.645806452,6102.485,27.989776,0.44149363,2.837594995,0.019958471,0.102111423,3.722388768,0.228527746,0.092630778,0.691081798,29.3345
3130,4,1,1,0,0,0,0,0,0,1,1,0,11.84,7.092451613,322.858,1.757849904,0.01147864,0.090928467,0.010441119,0.007216711,0,0.008039545,0.008358187,0.022275981,0.5
3360,1,0,1,0,0,0,0,0,0,1,0,1,19.4376,6.9207619,1175.38,5.391020692,0.085034667,0.0709,0.003844137,0.0152,0.716957323,0.0369,0.017841316,0.1523,6.85
2631,4,0,0,0,0,0,1,0,1,1,1,1,1020.223,7.432,8304.156,128.737,7.662,2.995,0,0,0,0,0,0,14.214
3360,3,1,0,1,1,0,0,0,0,0,0,1,147.979767,6.886768806,5915.366,27.13153236,0.427956219,2.750586516,0.019346489,0.098980406,3.608250075,0.221520456,0.09,0.669891327,54.54
3130,2,0,0,0,0,0,0,0,0,0,1,0,1.682116178,7.485,56.097,0.305428721,0.001994429,0.01579894,0.001814158,0.001253913,0,0.001396882,0.001452246,0.003870481,10.034
3360,1,1,0,1,1,0,0,0,0,0,0,1,25.9858828,7.473833334,1117.55,5.125776493,0.080850867,0.519649665,0.003655001,0.018699697,0.681682227,0.041850358,0.016963503,0.126558027,14.3
2631,3,0,0,0,0,0,1,1,0,1,0,1,204.422,8.466789867,1056.933,20.77033791,1.00902843,3.692,0,0,0,0,0,0,9.873
3360,1,0,1,0,0,0,0,0,0,1,0,1,88.0310533,7.365555556,7133.805,32.7200483,0.516106056,3.317148566,0.001,0.119368255,4.351472491,0.267148937,0.10828538,1.425,2.12
3360,4,1,0,1,1,0,0,0,0,0,0,1,13.754137,7.548787864,788,3.614256075,0.082436958,0.616607,0.002577192,0.013185416,0.48066359,0.029509268,0.00944561,0.08923782,18.539
3120,5,1,0,0,0,0,0,0,1,0,0,0,3914.449,8.113225806,397525.893,0,20.757,71.768,0,0,0,0,0,0,6.825
3360,1,0,1,0,0,0,0,0,0,1,0,1,1.090358388,7.473833334,46.892,0.215075756,0.003392474,0.021804315,0.000153363,0.000784633,0.028603143,0.001756026,0.000711783,0.00531033,3.447
3360,1,1,0,1,1,0,0,0,0,0,0,1,40.71520808,7.473833334,1751,8.031170543,0.126678779,0.814197632,0.00572673,0.029299065,1.068073536,0.06557199,0.026578761,0.198293683,39
3360,2,0,1,0,0,0,0,0,0,0,0,0,90.43,8.336591387,4762.96,21.84588466,0.344583641,2.214729157,0.01557749,0.46,2.905306413,0.1783648,0.072297874,2.817446582,0.96
3340,2,1,0,1,0,0,0,0,0,0,1,0,7.678879724,7.443790067,120.2327,0.376706618,0.040551752,0.028845301,7.00E-04,0.0045,0,0.021978116,0.0018,0.039453761,3.042
3360,2,1,0,1,1,0,0,0,0,0,0,1,22.948,6.736666667,1602.426,7.349718154,0.308,1.988,0.005240811,0.026813011,0.97744649,0.060008145,0.024323528,0.181468278,13.2
3982,3,0,0,0,1,0,0,0,0,0,0,0,38.7,7.493988095,698.93,4.45325191,0.069622254,0.54,0,0,0,0.042155436,0.005343922,0,12.116
2669,3,0,1,0,0,1,0,1,0,1,1,0,7.28809,8.3184,134.134718,0.525683,0.019994,0.025338,0,0,0,0.001315558,0.003264145,0,0.8265
2669,1,0,0,0,0,1,0,0,0,0,0,0,297.6138,7.548709677,5524.9967,85.79246733,3.626646765,17.41280442,0,0,0,0.05418773,0.134449844,0,0.1031
3982,4,1,1,1,1,0,0,0,1,1,0,1,397.2571,7.493988095,9597.597,61.15135589,0.956041854,19.14054765,0,0,0,0.57887182,0.073381894,0,31.213
3360,1,0,1,0,0,0,0,0,0,1,0,1,21.693,8.062965968,673.783,3.090386169,0.048745864,0.313302412,0.00220364,0.013128345,0.410993599,0.025232034,0.01022748,0.076303206,1.68
3360,1,1,0,1,1,0,0,0,0,0,0,1,8.093502,7.275925926,640,2.935436406,0.031578947,0.453369,0.002093151,0.010708967,0.390386672,0.023966918,0.009714681,0.072477417,36.566
3360,3,0,1,0,0,0,0,0,0,1,0,1,35.70472621,7.473833334,1535.519,7.042841211,0.111089475,0.714001104,0.005021989,0.025693473,0.936634613,0.057502591,0.023307934,0.17389133,3.0425
3360,4,1,0,1,1,0,0,0,0,0,0,1,96.93,6.420909091,5664,25.97861219,0.52,2.08,0.018524384,0.074027,3.454922049,0.212107225,0.234889,0.641425142,43.083
3340,2,0,1,0,0,0,0,0,0,0,0,0,7.096722935,7.443790067,264.348563,2.174619473,0.034273779,0.063420465,0.001539049,0.007041736,0,0.038971737,0.00606572,0.00252508,1.495
2631,4,0,0,0,0,1,1,1,0,1,0,0,1469.22,7.346666667,6723,132.1171557,6.418285864,3.791182,0,0,0,0,0,0,80.673
2614,4,0,0,0,0,0,0,0,1,0,1,1,1401.451393,6.731666667,18258,117.9563517,6.010382985,43.566817,0,0,0,0,0,0,44.612
3360,2,0,1,0,0,0,0,0,0,1,0,1,110.078,7.633870968,1650.169,7.568697123,0.119384005,0.767312217,0.005396957,0.027611884,1.006568726,0.061796039,0.004390603,0.18687498,1.1822
3360,2,0,1,0,0,0,0,0,0,1,0,1,28.389091,7.0049365,948,4.348115177,0.068584513,3.065064,0.00310048,0.015862657,0.578260258,0.002316,0.000144179,0.107357174,7.47
2614,3,0,0,0,0,1,0,0,0,0,0,0,396.215542,7.564535843,1924,12.43005919,0.633364928,3.757352138,0,0,0,0,0,0,55.27
3360,1,0,1,0,0,0,0,0,0,0,0,0,5.172668377,8.051052632,222.456,1.020321002,0.01609392,0.103439833,0.000727553,0.003722303,0.135693527,0.008330601,0.003376702,0.025192244,0.5
2614,4,0,0,0,0,1,1,0,0,1,0,0,34.459,7.564535843,1657.432,10.7078887,0.545612942,3.236775296,0,0,0,0,0,0,93.51
2669,3,0,0,0,0,1,1,0,0,0,1,0,451.273484,8.348709677,4400,68.32345371,2.888191004,0.238902,0,0,0,0.043154055,0.107073243,0,169.98
3360,4,0,1,0,0,0,0,0,0,1,0,1,34.249,7.55483871,2013.454,9.234947147,0.145666415,0.936236139,0.006585098,0.033690645,1.228165011,0.075400448,0.0305626,0.22801554,2.47
3360,1,0,1,0,0,0,0,0,0,0,0,0,5.208570308,7.473833334,224,1.027402742,0.016205623,0.104157778,0.000732603,0.003748138,0.136635335,0.008388421,0.003400138,0.025367096,0.288
2614,3,0,0,0,0,1,1,0,0,1,0,0,82.84,7.905166667,2157,13.93536262,0.710066606,38.16,0,0,0,0,0,0,16.56
2669,2,0,0,0,0,1,0,1,0,0,0,0,573.236,7.538709677,3314.005,51.46006073,2.175336234,10.44455301,0,0,0,0.032502899,0.080645742,0,6.281
3360,1,0,1,0,0,0,0,0,0,1,0,1,1.604425675,7.473833334,69,0.316476738,0.004991911,0.032084316,0.000225668,0.001154561,0.042088563,0.002583933,0.001047364,0.007813972,1.279
3360,1,1,0,1,1,0,0,0,0,0,0,1,237.32,6.958333333,18974.84,87.03036897,1.37276388,9.7,0.062058127,0.699,11.57425726,0.767,0.469,8.025,36.566
2614,4,0,0,0,0,1,0,0,0,0,0,0,1593.712308,8.42516129,8168,52.76960679,2.68883822,15.1290834,0,0,0,0,0,0,77.39
2614,4,0,0,0,0,1,1,1,1,1,1,0,719.579042,7.187111111,5662,36.5795193,1.863883693,3.815842,0,0,0,0,0,0,3.946
2614,2,0,0,0,0,0,1,1,0,0,1,0,782.15,6.883666667,2976,19.22653646,0.97967465,5.811787923,0,0,0,0,0,0,3.24
2614,3,0,0,0,0,0,1,0,0,1,1,1,820.391072,7.59,9486,61.28458497,3.122712947,7.192761738,0,0,0,0,0,0,4.559
3360,3,1,0,1,1,0,0,0,0,0,0,1,129.0631741,7.466645419,1419.608,17.80183739,0.545991377,0.654480201,0.004642896,0.023753961,0.865931317,0.05316192,0.021548499,0.160764877,16.2
3360,3,1,0,1,1,0,0,0,0,0,0,1,0.345416571,7.473833334,14.855,0.068134231,0.001074708,0.006907428,2.18E-05,0.000248565,0.009061241,0.000556295,0.004,0.001682269,57.536
3360,1,0,1,0,0,0,0,0,0,0,0,0,3.367108179,7.473833334,144.806,0.664170007,0.010476212,0.067333354,0.000473595,0.002423004,0.088328644,0.00542274,0.002198038,0.016398695,0.4288
3360,4,1,0,1,1,0,0,0,0,0,0,1,0.0841,7.373548387,1355.3754,6.216591083,0.098056711,0.630236117,0.00233131,0.022679173,0.826750769,0.050756517,0.038,0.153490794,69.107
2631,5,0,0,0,0,1,1,1,1,0,0,0,390.035978,8.318387097,4664,91.65468011,4.452608251,27.794433,0,0,0,0,0,0,124.457
3360,2,0,1,0,0,0,0,0,0,1,0,1,5.214,7.893548387,103.889,0.476499301,0.007516009,0.048307355,0.000339774,0.00173835,0.063370127,0.003890467,0.001576951,0.01176501,10.611
3340,1,0,0,1,0,0,0,0,0,0,1,0,85.82692096,7.437492677,3197,26.29958861,0.414502999,0.766999543,0.018613073,0.08516191,0,0.471319541,0.073358096,0.030538021,48.24
3360,2,0,1,0,0,0,0,0,0,1,0,1,23.088,8.238064516,1147.461,5.262966866,0.083014825,0.533557984,0.003752826,0.175311073,0.699927315,0.042970475,0.017417528,0.18985776,4.84
2614,4,0,0,0,0,0,0,1,0,0,1,0,62.8343,7.564535843,1621.3334,10.47467262,0.53372958,3.166278855,0,0,0,0,0,0,7.1827
2631,3,0,0,0,0,0,0,0,0,1,0,0,10.409,6.641,171.274,3.3657941,0.163511155,0.630588927,0,0,0,0,0,0,1.508
2614,3,0,0,0,0,1,1,1,0,0,0,0,280.93517,7.349677419,1865.4174,12.05158456,0.61408002,12.837461,0,0,0,0,0,0,41.255
3360,3,1,0,1,1,0,0,0,0,0,0,1,155.95,8.028,8252.07,37.84910423,0.597008651,3.837130699,0.001344828,0.200012,5.033590854,0.309026071,0.016043,0.123335,26.884
3130,5,0,0,1,0,0,0,0,0,1,1,0,132.6409042,7.485,4423.45,24.08415203,0.157267866,1.245803199,0.143052878,0.098875541,0,0.110149127,0.114514808,0.305201322,62.1
3360,2,1,0,1,1,0,0,0,0,0,0,1,99.14927,7.535384615,961,4.407741229,0.069525018,7.281789,1.764890617,0.082365,0.586189988,0.009696994,0.008026135,0.108829372,31.09
2614,2,0,0,0,0,1,0,1,0,0,0,0,24315.246,7.996129032,41713.755,269.4929541,13.73182404,81.46219675,0,0,0,0,0,0,73.1692
2614,3,0,0,0,0,1,1,0,0,0,1,0,25.47,7.201935484,820.93,5.303642667,0.270243384,14.3,0,0,0,0,0,0,112.22
3360,3,0,1,1,0,0,0,0,0,1,1,0,261.018,7.22037037,3665.748,23.56,3.5,63.526,0.011989005,0.282,2.236029942,0.137276065,0.036,0.415131167,125.06
2631,3,0,0,0,0,1,0,1,0,1,0,0,1375.08,6.868888889,17992,353.5701125,17.17652823,7.50643,0,0,0,0,0,0,89.18
3360,1,0,1,0,0,0,0,0,0,1,0,1,4.858,6.791333333,309.27,1.418503777,0.022374612,0.143807482,0.001011482,0.101438292,0.18864826,0.011581639,0.004694468,0.035023579,2.81
2669,2,0,0,0,0,0,1,1,0,0,1,1,122.23,7.32483871,976,15.15538428,0.640653277,3.076001314,0,0,0,0.009572354,0.023750792,0,1.96
3982,2,1,1,1,1,0,0,0,0,1,0,0,11.85,7.88,496.64,3.164355556,0.049471615,2.052,0,0,0,0.029954467,0.00379724,0,1.337
3360,2,1,0,1,1,0,0,0,0,0,0,1,32.67593276,7.624413979,3083.081,14.14091908,0.22305022,1.433602084,0.010083365,0.04,1.880615206,0.14332828,0.082,0.231628203,78.76
3360,3,1,0,1,1,0,0,0,0,0,0,1,158.8849089,7.466645419,1747.627,21.91518481,0.672149827,0.805706414,0.005715698,0.029242625,1.066016076,0.065445677,0.026527562,0.197911705,11.15
3130,5,1,0,1,0,0,0,0,0,0,0,0,30.10579251,7.485,1004,5.466432003,0.035695427,0.282762643,0.032469021,0.022441995,0,0.025000785,0.025991673,0.069272203,3.91
3360,4,0,1,0,0,0,0,0,0,1,0,1,20.96496054,7.696666667,901.62,4.13538777,0.065229081,0.419244357,0.002948792,0.015086592,0.549969424,0.033764145,0.013685861,0.102104826,6.352
3360,2,0,1,1,0,0,0,0,0,1,1,0,151.1991,7.957096774,2383,46.71437233,1.698183,9.128581,0.007793716,0.03987417,1.453580375,0.089239321,0.036172009,0.269865133,106.866
2631,4,0,0,0,0,1,1,1,0,0,1,0,98.11,7.93862069,3342.03,65.67596281,1.661111348,6.6,0,0,0,0,0,0,34.567
3360,4,0,1,0,0,0,0,0,0,1,0,1,38.3526335,7.282258065,1289.017,5.912230359,0.09325591,0.599380119,0.004215792,0.062,0.786273527,0.048271507,0.019566234,0.153,1.45
3360,1,0,1,0,0,0,0,0,0,0,0,0,0.58131365,5.996290323,25,0.114665485,0.001808663,0.011624752,8.18E-05,0.023798895,0.015249479,0.000936208,0.20215,0.002831149,0.1
2614,3,0,0,0,0,0,1,0,0,0,0,0,2072.3,7.574516129,19741.52,127.5406768,6.498745531,47.287,0,0,0,0,0,0,10.159
3360,3,1,0,1,1,0,0,0,0,0,0,1,112.8526047,7.869032258,4853.344,22.26044167,0.35112261,2.25675682,0.015873095,0.0047,2.960438771,0.181749528,8.00E-04,0.549621621,22.33
3360,4,1,0,1,1,0,0,0,0,0,0,1,26.8,7.470740741,313,1.435611867,0.022644465,0.145541895,0.001023682,0.005237354,0.190923482,0.011721321,0.000105104,0.035445987,27.67
3360,2,1,0,1,1,0,0,0,0,0,0,1,27.77384082,7.473833334,1194.443,5.478455418,0.086413809,0.555404148,0.003906483,0.019986329,0.728585356,0.044729871,0.016455894,0.135265849,15.26
3360,2,0,1,0,0,0,0,0,0,1,0,1,5.626883611,7.531612903,241.99,1.109916025,0.017507137,0.11252295,0.00079144,0.004049161,0.147608861,0.009062116,0.003673212,0.027404391,1.0637
3360,4,0,1,1,0,0,0,0,0,1,1,0,1536.079,6.800333333,9309.415,42.6987433,0.673503896,4.328785636,0.003,0.155772217,5.678549285,0.348621853,0.003,1.054253678,100.993
2614,3,0,0,0,0,0,1,1,0,0,0,0,192.92,7.526290322,940.85,6.078389392,0.309720059,1.764198755,0,0,0,0,0,0,9.33
3360,3,0,1,1,0,0,0,0,0,1,1,0,4.443,7.457,1239.316,5.684270789,0.024,0.006,0.004053243,0.020737179,0.755956952,0.046410289,0.018811813,0.140347535,165.9149
3360,2,0,1,0,0,0,0,0,0,0,0,0,914.8760503,7.473833334,39345.199,180.4614524,2.846488721,18.29512728,0.128680365,0.658353814,23.99975204,1.473411186,0.597228241,4.455685,0.53
2631,4,0,0,0,0,1,1,1,1,0,0,0,5380.823,7.157813935,21194.565,416.5053763,20.23393975,142.979,0,0,0,0,0,0,44.718
2614,1,0,0,0,0,1,0,0,0,0,0,0,9.4229,7.607241379,204,1.317948064,0.067155117,0.398388688,0,0,0,0,0,0,6.405
3360,1,0,1,0,0,0,0,0,0,0,0,0,15.04439727,7.473833334,647,2.967542742,0.046808207,0.300848583,0.002116045,0.010826096,0.394656526,0.024229056,0.009820936,0.073270139,0.053
3340,1,0,0,1,0,0,0,0,0,0,1,0,81.31677935,7.607586207,3029,24.91756456,0.392721171,0.72669428,0.01763497,0.080686714,0,0.446552046,0.069503182,0.028933271,56.36
3360,2,1,0,1,1,0,0,0,0,0,0,1,52.1462062,7.473833334,2242.602,10.28596181,0.162244479,1.042787686,0.007334538,0.005723363,1.367940519,0.069045168,0.00173101,0.171,68.635
3360,1,1,0,1,1,0,0,0,0,0,0,1,22.582294,7.659230769,1542.86,7.076511584,0.111620571,0.353791,0.002239158,0.000760597,0.94111247,0.028103393,0.000134771,0.156967009,12.968
3360,2,0,1,0,0,0,0,0,0,1,0,1,9.092352,7.324354839,972,4.458194042,0.07032083,0.147525,0.000221,0.000674,0.592899758,0.020727,1.20E-05,0.110075077,4.33
3360,1,0,1,0,0,0,0,0,0,1,0,1,15.79817506,6.924672043,679.417,3.116227182,0.049153464,0.315922166,0.002222066,0.018576531,0.414430221,0.101,0.024768708,0.076941233,1.51
3360,4,1,0,1,1,0,0,0,0,0,0,1,945.351,7.526385967,46824.557,214.7664208,3.387594338,21.77295456,0.153141965,0.783504125,28.56200467,1.753500499,0.710758835,23.632,71.109
3360,2,0,1,0,0,0,0,0,0,0,0,0,4.369153397,7.518064516,187.9,0.861825782,0.013593913,0.087371636,0.000614536,0.003144086,0.114615087,0.007036537,0.00285217,0.021278917,0.345
3340,2,0,1,0,0,0,0,0,0,0,0,0,14.12450175,7.443790067,526.129,4.328112685,0.068214591,0.126224805,0.003063146,0.014015061,0,0.077564867,0.012072512,0.00502563,2.4842
2614,4,0,0,0,0,1,1,0,0,0,0,0,948.65,8.4326,3952.214,25.53339603,1.301036246,6.47,0,0,0,0,0,0,18.04
4417,1,0,0,0,0,0,0,1,1,1,0,1,396.341,7.581304348,23947.528,314.620741,6.716018914,18.1744284,0,0,0,0,0,0,0.451
3360,2,1,0,1,1,0,0,0,0,0,0,1,51.483,7.911290323,3337.249,15.30669095,0.241438393,1.551787683,0.010914633,0.019,2.035652393,0.143,0.026,0.574,34.38
3360,3,1,0,1,1,0,0,0,0,0,0,1,90.502073,7.508740387,4987,22.87347087,0.360792158,6.089514,0.010126367,0.083446279,3.041966148,0.062443285,0.026612586,0.564757624,85.061
3360,2,0,1,0,0,0,0,0,0,1,0,1,13.09141593,7.473833334,563.01,2.58231258,0.040731821,0.261794066,0.001841351,0.007451796,0.343424376,0.021083773,0.008546036,0.06375861,2.6
3360,2,0,1,0,0,0,0,0,0,1,0,1,29.82,8.086333333,1502.31,6.890524168,0.108686919,0.61,0.004913377,0.0039,0.916377815,0.123367406,0.238503327,0.34,10.08
2631,3,0,0,0,0,1,1,1,0,0,1,0,1922.8,7.838666667,8086.92,158.9202542,27.91942275,29.69,0,0,0,0,0,0,72.805
2614,2,0,0,0,0,0,0,1,0,1,1,0,178.637,7.564535843,1090.04,7.042235821,0.358832176,2.128723558,0,0,0,0,0,0,0.88
3360,3,0,1,0,0,0,0,0,0,1,0,1,182.85,6.713153504,2031.84,9.319276731,3.42359151,75.25509481,0.00664523,0.033998293,1.239380088,0.076088973,0.030841685,0.23009768,2.35
3982,4,1,1,1,1,0,0,0,0,1,1,1,568.345548,7.87,10167,50.660981,0.566801394,1.191213,0,0,0,2.796842,7.40E-05,0,112.981
3130,4,1,1,0,0,0,0,0,0,1,1,0,63.393,7.333870968,1754.16,9.550793189,0.062366026,0.494034778,0.056728942,0.03921001,0,0.043680655,0.045411906,0.121030406,36.377
3360,2,1,0,1,1,0,0,0,0,0,0,1,0.897548276,7.473833334,38.6,0.177043508,0.002,0.017948617,0.000126243,0.000645885,0.023545196,0.001445505,0.000585917,0.004371294,51.86
3982,4,1,1,1,1,0,0,0,1,1,0,1,137.81579,7.493988095,7603.548,48.44621729,0.757409394,15.16380327,0,0,0,0.45860226,0.058135673,0,8.8493
3360,3,1,0,1,1,0,0,0,0,0,0,1,24.373354,7.792903226,2242,10.28320066,0.040878,0.056044,0.007332569,0.03751485,1.367573311,0.08395911,0.043903394,0.253897452,30.64
3360,1,0,1,0,0,0,0,0,0,1,0,1,3.673902271,7.473833334,158,0.724685863,0.011430752,0.073468433,0.000516747,0.002643776,0.09637671,0.005916833,0.002398312,0.017892862,2.462
3360,1,0,1,0,0,0,0,0,0,1,0,1,0.436613057,7.425362903,18.777,0.086122952,0.001358451,0.008731119,6.14E-05,0.000314191,0.011453579,0.000703167,0.00028502,0.002126419,3.837
2669,2,0,0,0,0,0,1,0,0,1,1,0,117.3,6.556774194,1572,24.41010664,0.594142145,8.13864073,0,0,0,0.015417767,0.03825435,0,174.29
3360,3,0,1,1,0,0,0,0,0,1,1,0,368.842,7.181023677,4705.358,21.58168621,4.936,72.692,0.0153891,0.078733631,2.870170393,0.176207702,0.378,0.532862804,105.942
3360,3,1,0,1,1,0,0,0,0,0,0,1,25.895159,7.493870968,1921.22,8.811904894,0.003184,0.909102,0.006283442,0.012597502,1.171904191,0.071946441,0.084635205,0.217570411,31.776
3360,3,1,0,1,1,0,0,0,0,0,0,1,32.5739942,7.466645419,358.292,4.492969836,0.137801662,0.165182938,0.001171811,0.005995214,0.218550659,0.01341743,0.005438582,0.040575123,13
2614,3,0,0,0,0,1,1,1,0,1,1,1,27826.35,7.372903226,100796.85,651.2010456,26.7,196.8447297,0,0,0,0,0,0,112.49
3360,1,0,1,0,0,0,0,0,0,0,0,0,0.722898403,7.473833334,31.089,0.14259341,0.002249181,0.014456077,0.000101678,0.000520205,0.018963643,0.00116423,0.000471906,0.003520704,0.04
2614,2,0,0,0,0,1,0,0,0,0,0,0,16.6979,7.584827586,375,2.422698647,0.123446907,0.037781,0,0,0,0,0,0,9.26
2614,3,0,0,0,0,1,1,1,0,0,0,0,24.919193,7.388064516,932,6.021213704,0.306806712,1.24951,0,0,0,0,0,0,104.016
3340,2,0,1,1,0,0,0,0,0,0,1,0,5.005800802,7.443790067,186.463,1.533906847,0.024175625,0.044734762,0.001085596,0.004967014,0,0.027489414,0.004278565,0.001781111,106.5
3360,3,1,0,1,1,0,0,0,0,0,0,1,3.697108312,7.473833334,158.998,0.729263309,0.011502954,0.073932493,0.000520011,0.002660476,0.096985469,0.005954206,0.002413461,0.018005882,64.97
3360,4,0,1,0,0,0,0,0,0,1,0,1,26.29901321,7.473833334,1131.0165,5.187542203,0.081825122,0.525911454,0.003699044,0.018925029,0.689896512,0.042354656,0.017167914,0.128083054,3.78
3360,1,0,1,0,0,0,0,0,0,0,0,0,0.604566196,7.473833334,26,0.119252104,0.00188101,0.012089742,8.50E-05,0.000435052,0.015859459,0.000973656,0.000394659,0.002944395,0.17
3360,2,0,1,0,0,0,0,0,0,1,0,1,13.57616641,7.473833334,583.8572,2.677930751,0.042240044,0.271487807,0.001909533,0.009769543,0.356140733,0.021864465,0.008862479,0.066119472,2.5
3360,1,0,1,0,0,0,0,0,0,0,0,0,0.048419218,7.473833334,2.082319,0.009550805,0.000150649,0.000968258,6.81E-06,3.48E-05,0.001270171,7.80E-05,3.16E-05,0.000235814,0.0128
3360,3,1,0,1,1,0,0,0,0,0,0,1,0.082407023,7.473833334,3.544,0.016254979,0.000256396,0.001647925,1.16E-05,5.93E-05,0.002161766,0.000132717,5.38E-05,0.000401344,54.233
3360,2,1,0,1,1,0,0,0,0,0,0,1,23.29653983,7.473833334,1001.892,4.595297269,0.072483412,0.465869842,0.003276736,0.016764419,0.611133256,0.037519162,0.015207909,0.113460226,18.214
3360,3,0,1,0,0,0,0,0,0,1,0,1,57.4061,7.473833334,1622,7.439496642,0.117346076,0.754213912,9.00E-06,0.027140538,0.989386222,0.060741158,0.024620646,0.183684954,7.5
2631,3,0,0,0,0,1,1,1,0,0,1,1,969.18,8.172962963,3200.23,62.88937756,2.56,14.96,0,0,0,0,0,0,86.073
3130,3,0,0,0,0,0,0,0,0,1,1,0,182.2564,7.443790067,6549.6739,35.6607042,0.23286196,1.844624603,0.211814241,0.146402141,0,0.163094612,0.169558749,0.451902731,149.2272
2631,3,0,0,0,0,1,1,1,0,1,0,0,566.38,7.154666667,1612.9,31.69593344,3.43,15.25,0,0,0,0,0,0,1.3
3360,3,0,1,0,0,0,0,0,0,1,0,1,25.25559,7.470967742,1780.365873,8.165860625,0.128803298,0.827852472,0.001095,0.029790437,1.085986107,0.066671692,0.027024511,0.32318,6.69
3360,2,0,1,1,0,0,0,0,0,1,1,0,99.360929,7.335333333,3489,16.00271503,0.121927,0.15145,0.011410942,0.010612,2.128217343,0.130657152,0.052960193,0.141107167,156.182
2669,2,0,0,0,0,1,1,1,0,0,0,0,553.795,6.850322581,3985.462,61.88648374,2.61608534,49.442,0,0,0,0.039088374,0.096985532,0,91.736
3360,3,1,0,1,1,0,0,0,0,0,0,1,92.300547,7.473833334,4715,21.6259104,0.341113901,2.192428233,0.015420634,0.078894968,2.876051812,0.176568779,0.07156988,0.533954722,17.2062
3340,3,0,0,0,0,0,0,0,0,1,1,0,36.9291,7.105,5316.882,43.73844519,0.689353623,1.275585255,0.030955118,0.141631475,0,0.783844349,0.122000733,0.050787318,144.386
3360,4,0,1,0,0,0,0,0,0,1,0,1,27.63634852,7.562333333,1188.53,5.451334737,0.085986024,0.552654661,0.003887145,0.019887389,0.724978549,0.044508439,0.018040922,0.134596226,4.918
2614,1,0,0,0,0,1,0,0,0,1,1,1,0.253444,7.099677419,6.431466,0.041550677,0.002117186,0.013903,0,0,0,0,0,0,0.008
2614,3,0,0,0,0,1,1,1,0,1,1,0,552.92,7.729032258,10852.78,70.11470779,3.572645649,5.81,0,0,0,0,0,0,0.7756
3360,3,0,1,1,0,0,0,0,0,1,1,0,83.363556,7.184153226,6628,30.40011328,0.13635,3.043864,0.021677193,0.029088,4.042941974,0.248207395,0.106121,0.750594251,150.414
3360,2,0,1,0,0,0,0,0,0,1,0,1,1.218084623,7.54,52.385,0.240270056,0.003789873,0.024358505,0.000171328,0.000876546,0.031953759,0.00196173,0.000795162,0.00593239,2.132
3360,1,1,0,1,1,0,0,0,0,0,0,1,21.07275934,7.823338032,906.256,4.156651337,0.065564479,0.421400051,0.002963954,0.015164165,0.552797288,0.033937755,0.013756232,0.102629835,11.15
3360,3,1,0,1,1,0,0,0,0,0,0,1,0.026949701,7.473833334,1.159,0.005315892,8.38E-05,0.000538924,3.79E-06,1.94E-05,0.000706966,4.34E-05,1.76E-05,0.000131252,84.928
3982,4,1,1,1,1,0,0,0,0,1,0,0,475.1458,7.362580645,12163.26,77.49854896,1.211614286,24.2572654,0,0,0,0.058599,0.092998597,0,125.639
3360,2,1,0,1,1,0,0,0,0,0,0,1,26.04,7.820666667,963.25,4.418061122,0.069687798,4.73,0.003150355,0.035586959,0.587562441,0.079100621,0.35,0.78,18.18
2614,3,0,0,0,0,1,0,0,0,0,0,0,1315.261272,7.564535843,16319.095,105.4299983,5.372111453,31.8693277,0,0,0,0,0,0,0.735
3340,3,0,0,0,0,0,0,0,0,1,1,0,19.38287048,7.443790067,722,5.939412879,0.093609998,0.173216662,0.004203515,0.019232687,0,0.10644126,0.016566952,0.006896607,180.005
3360,3,1,0,1,1,0,0,0,0,0,0,1,33.23668,7.573225806,1488,6.824889644,0.017854,0.10479,0.004148617,0.024898348,0.907649013,0.004752969,0.011853559,0.168509995,42.54
3360,1,0,1,0,0,0,0,0,0,0,0,0,0.28,6.865,6.052,0.027758221,0.000437841,0.00281412,1.98E-05,0.001985012,0.003691594,0.000226637,9.19E-05,0.000685365,0.9
3340,2,1,0,0,1,0,0,0,0,0,1,0,4.54756236,7.443790067,169.3939,1.393490736,0.021962552,0.040639676,0.000986219,0.004512327,0,0.024972992,0.003886898,0.001618065,10.189
3360,2,1,0,1,1,0,0,0,0,0,0,1,80.656929,6.807741935,1882,43.681472,0.635455,0.875111333,0.006155171,0.031491056,1.147980808,0.019104,0.028567235,0.213128905,29.817
2614,4,0,0,0,0,1,0,0,0,0,1,1,417.22,7.078387097,5151.4,33.28077283,1.586269407,34.26,0,0,0,0,0,0,50.144
3982,5,1,1,1,1,0,0,0,0,1,1,0,266.530829,7.493988095,9209,58.67539931,0.917332685,54.048969,0,0,0,0.555433886,0.070410736,0,26.536
3360,4,1,0,1,1,0,0,0,0,0,0,1,19.508154,7.41516129,1373.88333,1.544651,0.054828,0.681534,0.004493351,0.022988862,0.838040221,0.051449608,0.020854436,0.155586742,52.58
