"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","water","N","P","NH3N","HWsum"
"237","4","0","0","0","0","1","1","1","1","1","0","1",1132.60819032706,7.38848809576843,7199.26198519591,141.47642673492,12.8200305771572,191.998579611217,1321.17470940643
"2381","4","0","0","0","0","0","1","0","0","0","0","0",574.69217651187,8.02869404877572,4598.33286063901,90.364221132844,2.92732048630458,27.9987055068947,990.998047288413
"2391","4","0","0","0","0","1","0","1","1","0","0","0",5792.56205689428,7.50925419932609,21002.2329978817,200.838446088539,21.2171323932138,25.9933842075245,964.69999761033
"2401","3","0","0","0","0","1","0","1","0","0","1","0",304.611998009546,7.64797782276131,1808.13753699242,35.532647415356,1.72618527395475,27.682343407694,1781.84660598544
"241","3","0","0","0","0","0","0","0","0","1","1","0",1.62652789021983,7.83914021283266,86,0.321664858873597,0.00214305639731162,0.00862735108288215,1137.26808908032
"242","4","0","0","0","0","1","0","1","1","0","0","0",6630.44344443214,6.93835009296493,20634.7438922562,197.324251172314,4.9321097799797,74.7117232897951,1113.16411657201
"2431","5","0","0","0","0","1","1","1","0","1","0","0",3.27897631020821,7.0322540852519,12.9589445838013,0.254662933428708,0.0123715915076505,0.307554544581799,1841.58418237426
"244","5","0","0","0","0","1","1","1","1","0","0","0",19464.2820807392,7.6247197136535,92761.1735844361,2185.60959444637,35.0978823104822,304.457430631454,1261.96120071067
"245","5","0","0","0","0","1","1","1","0","1","0","0",71.2029357258752,7.16477188456851,612.871139959577,12.0438482611678,0.585093287494372,1.92210581537569,1467.23728292995
"246","4","0","0","0","0","0","1","1","1","1","1","0",546.118872324678,7.90274718891787,18900.9212644816,371.431795089485,18.0442534261225,29.6648934315424,1854.84777701811
"247","3","0","0","0","0","1","0","1","0","0","1","0",274.082607134685,7.46553625718355,1675.60308851374,32.9281443071537,1.59965783386233,16.060296124611,1457.88603720075
"248","5","0","0","0","0","1","1","1","0","1","0","0",12.3758458680888,7.074588523866,58.6215069526522,1.15200160097798,0.0559645378436989,0.793019822947681,1356.0321393001
"249","4","0","0","0","0","1","0","0","0","0","0","0",1308.70867245784,7.928719857458,10705.5403524236,167.471656821732,36.350121801435,37.2899313183177,847.531525672319
"250","4","0","0","0","0","0","1","1","1","1","1","0",534.455241799257,7.76648835798157,15922.2304408096,312.895998604919,15.2005691762367,28.0208970553055,1614.57701983786
"251","4","0","0","0","0","1","0","1","1","0","0","0",2243.79040742123,7.42067502553623,11918.0170558197,113.96864449861,4.29197510923025,10.9608247029844,991.405396799974
"252","4","0","0","0","0","0","1","0","0","0","0","0",731.315401275591,7.29952800756491,18078.6932018225,190.282884395484,5.5112651732238,36.1236516538216,1054.03363077397
"253","4","0","0","0","0","0","1","1","1","1","1","0",515.503689851742,7.94071671986833,16629.7393681266,326.799623095309,15.8760108760985,17.9554515595967,1702.92376589645
"254","5","0","0","0","0","1","1","1","0","1","0","0",703.955916165527,7.1289195017235,2136.21458566416,41.9798594645634,2.0393925152499,8.70863977300562,1205.81391964727
"255","3","0","0","0","0","1","0","1","0","0","1","0",216.673041980406,8.16189064329488,1192.78295903296,23.4399958286976,1.13872110755559,0.233901460995804,2258.48427930574
"2561","3","0","0","0","0","1","1","1","0","0","1","1",641.776516272118,8.02674175322789,5708.8168580231,112.186917441779,19.6723529497418,15.7646233153529,1055.42524658233
"2571","5","0","0","0","0","0","0","1","0","0","1","0",20297.56381371,8.0424084599784,102993.01485637,2023.96908863094,98.3249458862633,787.588303596855,1692.77249453208
"2581","3","0","0","0","0","1","0","1","0","0","1","0",189.265135458364,7.85575861320738,1025.93461353125,20.1611725584615,0.979435017918024,3.62748716596188,1906.21025527778
"259","5","0","0","0","0","1","1","1","0","1","0","0",20.3076721488088,7.1547962179249,151.108014592476,2.96950187334793,0.144259175144673,1.43691681697965,1488.50440598363
"260","4","0","0","0","0","1","0","1","1","0","0","0",6755.07092091618,7.14724039006796,23384.154673119,223.616093042508,5.58927305154248,12.5219992315676,1745.71750752155
"261","3","0","0","0","0","1","0","1","0","0","1","0",406.670120877097,8.03191012727423,1470.73217685131,28.902119898429,1.40407251836846,2.46051825080067,1731.95353024215
"262","3","0","0","0","0","0","0","0","0","1","1","0",4.00106628555006,7.35706763472391,139.178267252631,0.763435461315069,0.00317022231998947,0.0216668086596655,2188.74387344119
"263","5","0","0","0","0","1","1","1","1","0","0","0",2973.19927814009,8.07555718158972,24591.9093962732,483.268351004254,23.4773024587372,243.358388058123,1538.86968290218
"2641","3","0","0","0","0","1","0","1","0","0","1","0",335.225738762005,7.45662257191614,1599.54438046918,31.4334752385294,1.52704642039283,24.3597186546074,1391.70810422271
"2651","5","0","0","0","0","1","1","1","0","1","0","0",3.17691084180772,7.02506526841316,12.6025564849228,0.247659365698085,0.0120313563372365,0.315869320930913,2255.36462119152
"2661","5","0","0","0","0","1","1","1","0","1","0","0",12.4023342753202,7.13651031510599,35.5233147145603,0.698087059422638,0.0339132514834174,0.391785891470965,1490.68868599995
"2671","5","0","0","0","0","1","1","1","0","1","0","0",41.4815704300962,7.16231870423729,354.532254749764,6.96709699905174,0.338463387981518,1.1540453335538,1523.42283111371
"2681","4","0","0","0","0","0","1","1","1","1","1","0",596.761941859664,7.92810029799761,19385.0573995267,380.945805059657,18.5064465102497,29.5270795296808,1456.80624578446
"269","5","0","0","0","0","1","1","1","0","0","0","0",614.378192604892,8.36401031428615,4491.76237324792,88.2699492800189,4.28817714516292,4.35012962902896,1662.73897239606
"270","4","0","0","0","0","1","0","1","1","0","0","0",2902.59257914763,7.55416547693435,20016.9653168409,191.416608396274,11.4794501976017,121.022312327718,1590.32844000333
"2711","5","0","0","0","0","1","1","0","1","0","0","0",1666.37361242513,7.55449302155527,12900.2156949691,253.508821366485,11.0370259335453,103.84344010812,924.959819075019
"2721","5","0","0","0","0","1","1","1","0","1","0","0",27.8304758891675,7.06137206434151,441.682153936573,8.67972481500982,0.421663294018477,1.23194623345113,1809.76568458173
"273","4","0","0","0","0","0","0","1","1","0","1","0",1709.90544563163,7.46247581255832,24800.9695634237,184.643055744508,1.90287829758065,13.4240468760907,1707.51893504988
"2741","5","0","0","0","0","1","1","0","0","0","0","0",26276.7846988446,8.31939313175567,98147.2922691095,1928.74328405815,247.240774992257,246.628469052371,1634.34635753544
"275","4","0","0","0","0","0","0","0","0","1","0","0",15.7838901771228,8.05852912741931,362.684840285452,7.1273076788592,0.044914521986102,0.444722936996996,987.956142723876
"2761","4","0","0","0","0","1","1","1","1","1","0","1",571.940482073134,7.69018829641194,5850.41962626251,114.969626784157,9.11769100110652,21.3736230902132,1742.79557583651
"277","4","0","0","0","0","0","1","1","1","1","1","0",695.98367273041,7.81443971245187,24978.2892363572,490.861301353934,23.8461699676555,29.2192876173463,2110.37803425079
"2781","3","0","0","0","0","1","0","1","0","0","1","0",356.505160076819,7.67045945135906,1610.13192179159,31.6415364960268,1.53715409110982,15.5308363122568,1593.36301722935
"279","3","0","0","0","0","0","0","1","0","0","0","0",386.594781476562,7.544056055,1286.76366172907,25.2868593045937,1.22844221633071,4.73754870689298,1620.96419828636
"2801","5","0","0","0","0","1","1","1","0","1","0","0",6.91577149173478,7.05115874793575,18.1485762334291,0.356647073279297,0.0173260077780386,0.17893113784329,1835.28039489863
"281","4","0","0","0","0","0","0","0","0","1","0","0",8.66412858617636,7.25975191513935,232.570221213857,4.57035789644506,0.0186732374948894,0.34253287968565,1838.29268724123
"282","4","0","0","0","0","1","1","1","1","1","0","1",878.995909042049,7.26820623294428,8688.32705274961,170.738815760894,16.7640344724222,45.4183168448461,1456.03723129211
"283","3","0","0","0","0","1","0","1","0","0","1","0",334.952829461655,8.15408673316282,1398.96406009824,27.4917674571873,1.33555722942599,0.723886676751915,1728.12576609537
"284","4","0","0","0","0","0","0","1","0","0","1","0",188.564245349738,7.57046628731692,5425.34447337846,68.6954322431143,1.33741263700336,36.3288286528288,1800.95190707373
"2851","5","0","0","0","0","0","0","1","1","1","0","1",6018.86505060409,8.45198538334057,29957.4952296468,1033.05760837275,45.4533095729863,730.312866993193,900.240130819113
"286","4","0","0","0","0","0","1","1","1","1","1","0",430.56040982686,8.13688016607952,11468.8852710602,225.381005723372,10.9490680047674,15.7717224013805,1634.75419655191
"2871","3","0","0","0","0","1","0","1","0","0","1","0",274.524506594102,8.04267927803905,1584.37592210242,31.1353920015349,1.51256545972164,12.5704837759534,1849.20464555256
"2881","3","0","0","0","0","1","0","1","0","0","1","0",510.851700836064,7.99120129602144,1690.56443274855,33.2221574385375,1.61394106824553,5.9265489564843,1628.46471872072
"2891","5","0","0","0","0","1","1","1","1","0","0","0",25600.3304531121,7.45323044229059,121940.610962747,3683.32509065208,73.7828466043094,456.206112648374,1887.64380550109
"290","4","0","0","0","0","0","1","1","1","1","1","0",542.162720689843,7.94925318592231,17008.5385661221,334.243602357105,16.2376413298083,18.6378020716109,1497.68266239236
"291","4","0","0","0","0","0","1","1","1","1","1","0",492.464598534822,7.88755300257595,21203.7044782571,416.684980939022,20.2426649858167,37.7853537668916,1668.5852182187
"2921","5","0","0","0","0","1","1","0","0","0","0","0",27799.4981109508,8.48011377226318,101764.31845772,1999.82333973031,107.837671346533,130.755338212562,1134.01105412667
"293","3","0","0","0","0","0","0","0","0","1","1","0",1.86424054758964,7.83146640967598,85.0088614146225,0.330714731718479,0.00219116769695166,0.0121514288688174,1005.63744642969
"294","3","0","0","0","0","1","0","1","0","0","1","0",100.828613324668,7.33675365528621,797.894161619805,15.6798315060944,0.761730301358471,3.76663917713566,1827.75571943539
"295","4","0","0","0","0","0","1","1","1","1","1","0",488.255222877674,7.93926996255631,20951.0403555449,411.71974735915,20.0014526442797,34.8611355412379,1873.62140192437
"2961","5","0","0","0","0","0","0","1","0","0","1","0",24175.1113517054,7.75155516172223,97809.7475120763,1922.11001720117,93.3766056500534,462.396564155621,1821.77837778678
"2971","4","0","0","0","0","1","1","1","1","1","0","1",583.189775750622,7.03528572196138,5359.13290582068,105.315096939136,8.26848729609512,35.7139733225293,1930.01621302736
"298","4","0","0","0","0","1","0","1","1","0","0","0",6158.55741698518,7.15456814575339,21783.5753232303,208.310202977719,5.20670309529909,13.9888544739038,1825.76203603883
"299","3","0","0","0","0","1","0","1","0","0","1","0",233.248291444957,7.83485958512878,1240.17030182473,24.3712290483165,1.18396065971254,3.49959854012169,2061.10439574648
"300","5","0","0","0","0","1","1","1","0","1","0","0",2.98300653513288,7.02799048183809,11.880980240894,0.233479297480976,0.0113424848612295,0.293455735213123,2344.19561816116
"301","4","0","0","0","0","1","1","1","1","1","0","1",647.560916227879,7.07555812076174,6804.93498790627,133.727302635198,7.8335371191809,41.98955444009,1541.02241883703
"302","4","0","0","0","0","0","0","0","0","1","0","0",8.99907736101716,7.66070589568823,250.220609671436,4.91721482328753,0.0393780265433721,0.669550004199607,1504.57807452974
"303","5","0","0","0","0","0","0","1","0","0","1","0",22919.4024935301,7.81580964104668,90256.9639357239,1773.68635454565,86.1661454411706,516.19502015519,1928.3439334945
"304","5","0","0","0","0","1","1","1","0","0","0","0",1007.0852803336,8.35228488437362,6248.44619462183,122.79145306329,5.96524079806528,5.01039131613681,1770.06820354417
"305","4","0","0","0","0","0","0","0","0","1","0","0",15.7564484698037,7.2500239445661,353.635229966603,6.94946909885301,0.0393379895367294,0.696202350023324,1566.17090316875
"306","3","0","0","0","0","1","0","1","0","0","1","0",303.192231452232,7.65300658974782,1818.01489810793,35.7267525556711,1.73561495224932,28.4033655094835,1742.11651967844
"307","3","0","0","0","0","0","0","0","0","1","1","0",0.442425204067402,7.88293339728858,64.7491433406249,0.234226261499156,0.00156263580736158,0.019183725781125,1862.79940320803
"308","4","0","0","0","0","1","0","1","0","1","0","0",1606.49884926192,7.80627370073452,76254.0330213334,1504.2625291364,70.6695046868482,44.7010758560851,2016.55388408007
"309","5","0","0","0","0","1","1","1","0","0","0","0",1113.70626591528,8.17672426182059,7005.85116573945,137.675610483306,6.68831704685327,19.3751279326528,1250.27007347507
"3101","3","0","0","0","0","1","0","1","0","0","1","0",188.183050978783,7.85627240061485,1020.67697993341,20.0578520770497,0.974415681996601,3.63058276408247,1902.44800697888
"3111","5","0","0","0","0","1","1","1","0","1","0","0",32.3335188260577,7.30080733460209,267.967794190077,5.26597393971617,0.255822386622589,0.3610854914519,1537.3044915583
"312","4","0","0","0","0","0","1","1","1","1","1","0",318.723575919466,7.88488102499064,15878.9009165834,312.044507742499,15.1592035264983,15.8773491977807,2176.84850773148
"313","5","0","0","0","0","1","1","0","1","0","0","0",667.425378430316,7.7207744801503,7384.46384534613,145.115924412826,6.31791908741696,34.8736167317536,1146.98508906821
"314","3","0","0","0","0","1","1","1","0","0","1","1",1056.82403748999,7.82596907287787,5443.90792681391,106.981054808245,7.44303657457931,1.81840492489981,2157.7324959668
"315","3","0","0","0","0","1","0","1","0","0","1","0",261.016436023125,8.33607668812456,1338.29256337485,26.2994804399069,1.27763561582004,0.45671450737291,1510.66155616277
"3161","3","0","0","0","0","1","1","1","0","0","1","1",902.192800496318,7.90570600858052,5668.53880641606,111.395392603148,15.1034833597369,4.41852006082656,1852.28631607506
"317","3","0","0","0","0","1","1","1","0","0","1","1",974.324508129777,7.93737583558285,5461.806834416,107.332795509339,9.20573179475497,1.97754906621296,2162.6426650951
"318","5","0","0","0","0","1","1","1","1","0","0","0",27256.8518980551,7.7543615223512,145739.520772503,3394.03361724846,76.7333021021386,533.380816323078,2061.62783070455
"3191","4","0","0","0","0","0","1","1","0","0","0","1",7835.84666029161,6.92192766749224,33329.4702877616,683.612010477458,32.7922348216721,65.6734683184672,2178.23888237252
"3201","5","0","0","0","0","0","0","1","0","0","1","0",22988.4139312502,7.61466213432153,91517.4677235359,1798.45716768031,87.369517992736,673.170814030902,1437.59656322079
"3211","4","0","0","0","0","0","1","1","1","1","1","0",442.586438161656,7.80255408810148,17287.1143619623,339.718039611766,16.5035909182801,35.5300697051547,2467.8535734866
"322","3","0","0","0","0","1","0","1","0","0","1","0",26.9669629185181,8.71105072615842,245.313627877058,4.82078518209838,0.234195000951309,0.194724183296785,1094.454719461
"3231","4","0","0","0","0","1","1","1","1","1","0","1",465.264464124233,6.9991837174589,4260.84639971533,83.73209986125,6.98180884736776,57.3881882664636,1512.43913371868
"3241","5","0","0","0","0","1","1","0","1","0","0","0",1443.52108335918,7.56070161653352,13093.6530887481,257.310159788084,11.2025249907677,79.5460139580257,1178.19160389879
